Submission Date,Expenditure,Quantity,Price,Outlier,Purpose,Usage,Source,Sex at birth,First time,Legal status,Consumption,Census subdivision,Census division,Economic region,Province,Census metropolitan area
2018-10-30,19.75,1.5,13.17,0,Use recreationally,A few times a year,A government-licenced retailer in-store,Male,No,,,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-05-23,15,1.75,8.57,0,Use recreationally,A few times a year,,,,,0.5,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-25,20,2,10,0,Use recreationally,Daily,,,,,28,Pessamit,Manicouagan,Côte-Nord,Quebec / Québec,24 - NonCMA
2018-01-25,20,2,10,0,Use recreationally,,,,,,,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-25,5,2,2.5,0,Medicate - without a medical document,A few times per month,,,,,7,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-26,15,2,7.5,0,Use recreationally,A few times per month,,,,,3.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-26,20,2,10,0,Use recreationally,A few times per month,,,,,1,Mississauga,Peel,Toronto,Ontario,Toronto
2018-01-26,17,2,8.5,0,Use recreationally,,,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-30,16.8,2,8.4,0,Medicate - without a medical document,Daily,,,,,14,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-01-30,14,2,7,0,Use recreationally,Daily,,,,,0.5,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-01-30,20,2,10,0,Use recreationally,A few times per week,,,,,7,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-01-30,10,2,5,0,Medicate - without a medical document,Daily,,,,,0.5,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-01-30,20,2,10,0,Use recreationally,Daily,,,,,28,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-30,20,2,10,0,Use recreationally,A few times per week,,,,,0.5,Strathcona County,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-30,20,2,10,0,Use recreationally,,,,,,,Wolfville,Kings,Annapolis Valley,Nova Scotia / Nouvelle-Écosse,12 - NonCMA
2018-01-30,24,2,12,0,Use recreationally,Daily,,,,,14,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-30,20,2,10,0,Use recreationally,A few times a year,,,,,0.5,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-01-30,20,2,10,0,Medicate - without a medical document,A few times per week,,,,,14,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-01-30,9,2,4.5,0,Use recreationally,,,,,,,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-30,20,2,10,0,Use recreationally,A few times a year,,,,,0.5,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-30,15,2,7.5,0,Use recreationally,A few times a year,,,,,1,North Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-30,20,2,10,0,Use recreationally,,,,,,,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-30,20,2,10,0,Use recreationally,A few times per week,,,,,0.5,Brampton,Peel,Toronto,Ontario,Toronto
2018-01-30,26,2,13,0,Use recreationally,A few times per month,,,,,3.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,20,2,10,0,Use recreationally,A few times per week,,,,,7,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,20,2,10,0,Medicate - with a medical document,A few times per week,,,,,14,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,24,2,12,0,Medicate - without a medical document,Daily,,,,,3.5,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-01-31,20,2,10,0,Use recreationally,,,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,20,2,10,0,Medicate - without a medical document,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,14,2,7,0,Use recreationally,A few times per month,,,,,0.5,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-01-31,10,2,5,0,Medicate - without a medical document,A few times a year,,,,,0.1,Sherbrooke,Sherbrooke,Estrie,Quebec / Québec,Sherbrooke
2018-01-31,20,2,10,0,Medicate - without a medical document,A few times a year,,,,,0.5,Oshawa,Durham,Toronto,Ontario,Oshawa
2018-02-01,20,2,10,0,Use recreationally,Daily,,,,,3.5,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-02-01,20,2,10,0,Use recreationally,A few times a year,,,,,1,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-01,20,2,10,0,Use recreationally,,,,,,,Peterborough,Peterborough,Muskoka--Kawarthas,Ontario,Peterborough
2018-02-01,20,2,10,0,Medicate - without a medical document,,,,,,,Lethbridge,Division No.  2,Lethbridge--Medicine Hat,Alberta,Lethbridge
2018-02-01,20,2,10,0,Medicate - without a medical document,A few times per month,,,,,0.5,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-02-08,20,2,10,0,Use recreationally,A few times per month,,,,,3.5,London,Middlesex,London,Ontario,London
2018-02-08,20,2,10,0,Medicate - without a medical document,A few times per week,,,,,1,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-02-08,14,2,7,0,Use recreationally,A few times per week,,,,,14,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-02-09,20,2,10,0,Use recreationally,A few times per month,,,,,1,Cambridge,Waterloo,Kitchener--Waterloo--Barrie,Ontario,Kitchener - Cambridge - Waterloo
2018-02-09,28,2,14,0,Use recreationally,A few times per week,,,,,3.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-11,20,2,10,0,Use recreationally,A few times a year,,,,,1,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-12,20,2,10,0,Use recreationally,,,,,,,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-14,20,2,10,0,Medicate - without a medical document,A few times per week,,,,,7,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-03-12,20,2,10,0,Use recreationally,Daily,,,,,7,Gatineau,Gatineau,Outaouais,Quebec / Québec,Ottawa - Gatineau (partie du Québec / Quebec part)
2018-03-12,15,2,7.5,0,Medicate - without a medical document,Daily,,,,,4,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-03-30,8,2,4,0,Medicate - without a medical document,,,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2018-04-13,24,2,12,0,Medicate - with a medical document,A few times per week,,,,,7,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-04-18,20,2,10,0,Use recreationally,A few times a year,,,,,1,Hamilton,Hamilton,Hamilton--Niagara Peninsula,Ontario,Hamilton
2018-04-26,20,2,10,0,Use recreationally,A few times per month,,,,,1,Port Alberni,Alberni-Clayoquot,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,59 - NonCMA
2018-04-30,20,2,10,0,Use recreationally,A few times a year,,,,,0.1,London,Middlesex,London,Ontario,London
2018-05-21,20,2,10,0,Medicate - without a medical document,,,,,,,Gaspé,La Côte-de-Gaspé,Gaspésie--Îles-de-la-Madeleine,Quebec / Québec,24 - NonCMA
2018-06-19,20,2,10,0,Use recreationally,A few times per month,,,,,3.5,Neepawa,Division No. 15,Southwest / Sud-ouest,Manitoba,46 - NonCMA
2018-07-05,15,2,7.5,0,Use recreationally,Daily,,,,,8,Toronto,Toronto,Toronto,Ontario,Toronto
2018-07-07,20,2,10,0,Medicate - with a medical document,Daily,,,,,7,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-07-20,19,2,9.5,0,Medicate - with a medical document,Daily,,,,,3.5,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-08-11,16,2,8,0,Medicate - without a medical document,A few times per week,,,,,4,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-08-14,21,2,10.5,0,Use recreationally,A few times per week,,,,,7,Abbotsford,Fraser Valley,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Abbotsford - Mission
2018-08-14,20,2,10,0,Use recreationally,,,,,,,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-08-28,20,2,10,0,Use recreationally,A few times per month,,,,,0.5,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-09-01,30,2,15,0,Use recreationally,A few times a year,,,,,0.5,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-09-11,15,2,7.5,0,Use recreationally,A few times per week,,,,,3.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-09-27,20,2,10,0,Use recreationally,A few times per week,,,,,3.5,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-10-16,24,2,12,0,Use recreationally,A few times per week,,,,,2,Toronto,Toronto,Toronto,Ontario,Toronto
2018-10-17,18.9,2,9.45,0,Use recreationally,,Other - difficulty accessing legal cannabis,,,,,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-10-17,26.55,2,13.28,0,Use recreationally,Daily,A government-licenced retailer via mail delivery,Male,No,,28,Cowansville,Brome-Missisquoi,Montérégie,Quebec / Québec,24 - NonCMA
2018-10-17,24,2,12,0,Use recreationally,A few times per month,A government-licenced retailer via mail delivery,Male,No,,2,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-10-17,19,2,9.5,0,Medicate - without a medical document,,A government-licenced retailer via mail delivery,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2018-10-17,24.7,2,12.35,0,Use recreationally,A few times a year,A government-licenced retailer via mail delivery,Male,No,,0.5,Newmarket,York,Toronto,Ontario,Toronto
2018-10-21,26,2,13,0,Use recreationally,Daily,A government-licenced retailer in-store,Female,No,,1,Antigonish,Antigonish,North Shore / Côte-nord,Nova Scotia / Nouvelle-Écosse,12 - NonCMA
2018-10-26,20,2,10,0,Medicate - without a medical document,A few times per week,Other - difficulty accessing legal cannabis,Male,No,,3.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-11-12,17.6,2,8.8,0,Medicate - without a medical document,A few times per month,A government-licenced retailer in-store,Male,No,,0.5,Trois-Rivières,Francheville,Mauricie,Quebec / Québec,Trois-Rivières
2018-12-06,27,2,13.5,0,Use recreationally,,A government-licenced retailer via mail delivery,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2019-01-26,10,2,5,0,Use recreationally,A few times per month,Other - better quality or variety of cannabis,Female,No,,1,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-04-16,17,2.25,7.56,0,Use recreationally,A few times per month,,,,,0.5,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-02-08,25,2.4,10.42,0,Medicate - with a medical document,Daily,,,,,28,Fredericton,York,Fredericton--Oromocto,New Brunswick / Nouveau-Brunswick,13 - NonCMA
2018-01-25,20,2.5,8,0,Use recreationally,A few times per month,,,,,0.5,Saint-Jérôme,La Rivière-du-Nord,Laurentides,Quebec / Québec,Montréal
2018-01-25,25,2.5,10,0,Use recreationally,A few times per month,,,,,1,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-30,20,2.5,8,0,Use recreationally,A few times per week,,,,,2.5,Dollard-Des Ormeaux,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-30,20,2.5,8,0,Use recreationally,A few times per week,,,,,3.5,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-30,20,2.5,8,0,Use recreationally,A few times per week,,,,,7,Surrey,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-30,25,2.5,10,0,Use recreationally,Daily,,,,,3.5,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,25,2.5,10,0,Use recreationally,Daily,,,,,28,Victoria,Capital,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,Victoria
2018-01-31,20,2.5,8,0,Use recreationally,A few times a year,,,,,0.33,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-02-19,20,2.5,8,0,Use recreationally,A few times per month,,,,,0.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-03-14,12.5,2.5,5,0,Use recreationally,A few times a year,,,,,0.5,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-10-17,34.71,2.5,13.88,0,Use recreationally,A few times per month,A government-licenced retailer via mail delivery,Male,No,,2,Smithers,Bulkley-Nechako,Nechako,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-25,20,2.8,7.14,0,Use recreationally,Daily,,,,,28,La Prairie,Roussillon,Montérégie,Quebec / Québec,Montréal
2018-01-25,20,2.8,7.14,0,Use recreationally,Daily,,,,,14,Saint-Hyacinthe,Les Maskoutains,Montérégie,Quebec / Québec,24 - NonCMA
2018-01-30,20,2.8,7.14,0,Use recreationally,A few times per week,,,,,3.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-25,20,3,6.67,0,Use recreationally,A few times per month,,,,,0.5,Saguenay,Le Saguenay-et-son-Fjord,Saguenay--Lac-Saint-Jean,Quebec / Québec,Saguenay
2018-01-25,20,3,6.67,0,Use recreationally,A few times a year,,,,,0.5,Longueuil,Longueuil,Montérégie,Quebec / Québec,Montréal
2018-01-25,20,3,6.67,0,Use recreationally,Daily,,,,,7,Saguenay,Le Saguenay-et-son-Fjord,Saguenay--Lac-Saint-Jean,Quebec / Québec,Saguenay
2018-01-25,25,3,8.33,0,Use recreationally,Daily,,,,,0.01,Cana No. 214,Division No.  5,Yorkton--Melville,Saskatchewan,47 - NonCMA
2018-01-25,20,3,6.67,0,Use recreationally,A few times per week,,,,,14,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-25,20,3,6.67,0,Medicate - without a medical document,Daily,,,,,12,Gatineau,Gatineau,Outaouais,Quebec / Québec,Ottawa - Gatineau (partie du Québec / Quebec part)
2018-01-25,20,3,6.67,0,Use recreationally,,,,,,,Saguenay,Le Saguenay-et-son-Fjord,Saguenay--Lac-Saint-Jean,Quebec / Québec,Saguenay
2018-01-25,20,3,6.67,0,Use recreationally,Daily,,,,,28,Laval,Laval,Laval,Quebec / Québec,Montréal
2018-01-25,20,3,6.67,0,Use recreationally,Daily,,,,,7,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-01-25,20,3,6.67,0,Use recreationally,A few times a year,,,,,0.5,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-01-25,20,3,6.67,0,Use recreationally,A few times per month,,,,,2,Sherbrooke,Sherbrooke,Estrie,Quebec / Québec,Sherbrooke
2018-01-25,20,3,6.67,0,Use recreationally,Daily,,,,,14,Laval,Laval,Laval,Quebec / Québec,Montréal
2018-01-25,20,3,6.67,0,Use recreationally,A few times per month,,,,,0.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-25,20,3,6.67,0,Use recreationally,A few times per month,,,,,3.5,Montreal Lake 106B,Division No. 15,Prince Albert,Saskatchewan,47 - NonCMA
2018-01-25,20,3,6.67,0,Use recreationally,,,,,,,Beloeil,La Vallée-du-Richelieu,Montérégie,Quebec / Québec,Montréal
2018-01-25,13,3,4.33,0,Use recreationally,,,,,,,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-01-25,20,3,6.67,0,Use recreationally,,,,,,,Chambly,La Vallée-du-Richelieu,Montérégie,Quebec / Québec,Montréal
2018-01-25,20,3,6.67,0,Use recreationally,A few times per month,,,,,3.5,Montréal-Est,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-26,25,3,8.33,0,Use recreationally,A few times a year,,,,,0.5,Longueuil,Longueuil,Montérégie,Quebec / Québec,Montréal
2018-01-26,20,3,6.67,0,Medicate - with a medical document,,,,,,,Saguenay,Le Saguenay-et-son-Fjord,Saguenay--Lac-Saint-Jean,Quebec / Québec,Saguenay
2018-01-26,20,3,6.67,0,Use recreationally,,,,,,,Saguenay,Le Saguenay-et-son-Fjord,Saguenay--Lac-Saint-Jean,Quebec / Québec,Saguenay
2018-01-26,20,3,6.67,0,Use recreationally,A few times per week,,,,,3.5,Victoria,Capital,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,Victoria
2018-01-26,20,3,6.67,0,Use recreationally,A few times per week,,,,,1,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-01-27,20,3,6.67,0,Use recreationally,A few times per month,,,,,10,Saint-Hyacinthe,Les Maskoutains,Montérégie,Quebec / Québec,24 - NonCMA
2018-01-28,20,3,6.67,0,Use recreationally,A few times per month,,,,,3.5,Saguenay,Le Saguenay-et-son-Fjord,Saguenay--Lac-Saint-Jean,Quebec / Québec,Saguenay
2018-01-28,30,3,10,0,Use recreationally,A few times a year,,,,,1,Gatineau,Gatineau,Outaouais,Quebec / Québec,Ottawa - Gatineau (partie du Québec / Quebec part)
2018-01-30,42,3,14,0,Medicate - without a medical document,Daily,,,,,7,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-30,15,3,5,0,Use recreationally,A few times per month,,,,,1,Montréal-Est,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-30,21,3,7,0,Use recreationally,A few times a year,,,,,0.5,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-30,20,3,6.67,0,Use recreationally,A few times per week,,,,,7,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-30,20,3,6.67,0,Use recreationally,Daily,,,,,7,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-30,20,3,6.67,0,Use recreationally,A few times a year,,,,,0,Montréal-Est,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-30,25,3,8.33,0,Medicate - without a medical document,A few times per week,,,,,14,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-30,25,3,8.33,0,Medicate - without a medical document,Daily,,,,,14,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
